Order_ID,Order_Date,Order_Time,City,Warehouse_ID,Product_ID,Product_Category,Product_Name,Price,Quantity,Stock_Available,Delivery_Partner,Delivery_Time_Minutes,Customer_Rating,Payment_Method,Revenue,Month,Day,Order_Year,Order_Month,Delivery_Speed,Stock_Status
QC2006,2025-05-11,16:12,Delhi,W5,P283,Dairy,Butter,118,5,21,Arjun,38,3.4,CARD,590,May,Sunday,2025,5,Medium,In Stock
QC2007,2025-02-22,21:00,Delhi,W4,P986,Frozen,Frozen Peas,71,4,14,Sameer,33,3.0,COD,284,February,Saturday,2025,2,Medium,Low Stock
QC2008,2025-03-04,19:26,Delhi,W4,P108,Frozen,Ice Cream,198,5,43,Karthik,12,4.1,UPI,990,March,Tuesday,2025,3,Fast,In Stock
QC2009,2025-02-23,11:07,Pune,W3,P510,Fruits,Banana,228,4,58,Vikram,23,3.5,WALLET,912,February,Sunday,2025,2,Fast,In Stock
QC2010,2025-03-19,17:16,Mumbai,W1,P223,Beverages,Energy Drink,243,1,11,Rahul,47,4.1,WALLET,243,March,Wednesday,2025,3,Medium,Low Stock
QC2011,2025-04-22,20:25,Hyderabad,W5,P127,Snacks,Nachos,36,5,59,Rahul,25,4.2,UPI,180,April,Tuesday,2025,4,Fast,In Stock
QC2012,2025-01-08,12:37,Bangalore,W1,P955,Fruits,Orange,197,3,10,Arjun,16,3.6,UPI,591,January,Wednesday,2025,1,Fast,Low Stock
QC2013,2025-06-22,12:07,Bangalore,W5,P830,Snacks,Potato Chips,197,5,51,Aman,17,3.7,CARD,985,June,Sunday,2025,6,Fast,In Stock
QC2014,2025-01-20,21:34,Delhi,W3,P423,Beverages,Energy Drink,89,1,30,Ravi,13,5.0,UPI,89,January,Monday,2025,1,Fast,In Stock
QC2015,2025-01-01,14:34,Bangalore,W4,P780,Fruits,Banana,123,1,23,Karthik,17,4.1,UPI,123,January,Wednesday,2025,1,Fast,In Stock
QC2016,2025-06-06,21:36,Hyderabad,W3,P499,Bakery,Bread,189,3,37,Sameer,46,4.3,WALLET,567,June,Friday,2025,6,Medium,In Stock
QC2017,2025-03-16,13:29,Bangalore,W6,P503,Snacks,Nachos,196,1,49,Ravi,21,3.1,WALLET,196,March,Sunday,2025,3,Fast,In Stock
QC2018,2025-02-28,14:11,Hyderabad,W4,P755,Beverages,Energy Drink,62,4,47,Sameer,38,3.3,COD,248,February,Friday,2025,2,Medium,In Stock
QC2019,2025-06-25,18:28,Delhi,W5,P915,Bakery,Bread,115,2,6,Rahul,36,3.5,UPI,230,June,Wednesday,2025,6,Medium,Low Stock
QC2020,2025-06-01,22:18,Pune,W6,P104,Fruits,Orange,117,3,58,Ravi,23,3.8,CARD,351,June,Sunday,2025,6,Fast,In Stock
QC2021,2025-01-12,10:01,Chennai,W2,P736,Bakery,Bread,118,5,34,Sameer,47,4.9,UPI,590,January,Sunday,2025,1,Medium,In Stock
QC2022,2025-01-02,19:01,Bangalore,W4,P975,Snacks,Potato Chips,225,4,38,Aman,39,4.5,UPI,900,January,Thursday,2025,1,Medium,In Stock
QC2023,2025-03-22,12:30,Chennai,W6,P856,Fruits,Apple,74,1,16,Aman,44,4.4,COD,74,March,Saturday,2025,3,Medium,Low Stock
QC2024,2025-05-12,16:23,Pune,W6,P948,Beverages,Energy Drink,133,2,6,Vikram,30,4.1,COD,266,May,Monday,2025,5,Medium,Low Stock
QC2025,2025-01-09,16:49,Hyderabad,W2,P386,Snacks,Potato Chips,48,3,52,Sameer,41,3.6,CARD,144,January,Thursday,2025,1,Medium,In Stock
QC2026,2025-01-01,19:16,Hyderabad,W6,P701,Dairy,Milk 1L,76,2,55,Sameer,17,4.4,COD,152,January,Wednesday,2025,1,Fast,In Stock
QC2027,2025-02-22,19:23,Pune,W6,P653,Frozen,Frozen Peas,130,1,36,Vikram,23,3.3,UPI,130,February,Saturday,2025,2,Fast,In Stock
QC2028,2025-06-02,22:01,Delhi,W6,P699,Fruits,Orange,122,1,34,Rahul,46,4.5,UPI,122,June,Monday,2025,6,Medium,In Stock
QC2029,2025-01-07,22:23,Bangalore,W5,P687,Fruits,Banana,161,4,33,Rahul,38,4.1,UPI,644,January,Tuesday,2025,1,Medium,In Stock
QC2030,2025-06-09,14:49,Hyderabad,W5,P140,Bakery,Cake,38,2,22,Suresh,33,3.9,CARD,76,June,Monday,2025,6,Medium,In Stock
QC2031,2025-01-09,17:35,Delhi,W5,P705,Fruits,Banana,30,1,9,Karthik,36,4.6,WALLET,30,January,Thursday,2025,1,Medium,Low Stock
QC2032,2025-05-21,21:30,Bangalore,W3,P508,Frozen,Ice Cream,155,3,42,Vikram,13,3.3,CARD,465,May,Wednesday,2025,5,Fast,In Stock
QC2033,2025-05-19,22:10,Chennai,W2,P729,Bakery,Bread,49,4,23,Vikram,25,3.6,WALLET,196,May,Monday,2025,5,Fast,In Stock
QC2034,2025-04-23,11:23,Chennai,W2,P139,Dairy,Butter,41,4,41,Sameer,21,3.0,UPI,164,April,Wednesday,2025,4,Fast,In Stock
QC2035,2025-05-06,12:49,Delhi,W2,P824,Dairy,Curd,205,4,32,Aman,11,4.7,CARD,820,May,Tuesday,2025,5,Fast,In Stock
QC2036,2025-05-06,13:49,Mumbai,W6,P260,Fruits,Banana,233,2,16,Aman,36,4.4,WALLET,466,May,Tuesday,2025,5,Medium,Low Stock
QC2037,2025-03-08,08:14,Chennai,W2,P832,Bakery,Bread,43,4,55,Ravi,26,4.7,COD,172,March,Saturday,2025,3,Fast,In Stock
QC2038,2025-01-25,18:52,Mumbai,W6,P844,Beverages,Energy Drink,115,2,60,Suresh,38,3.9,COD,230,January,Saturday,2025,1,Medium,In Stock
QC2039,2025-02-09,12:23,Delhi,W5,P771,Frozen,Frozen Peas,71,2,51,Vikram,45,3.7,COD,142,February,Sunday,2025,2,Medium,In Stock
QC2040,2025-05-08,11:43,Hyderabad,W3,P634,Bakery,Buns,195,3,0,Aman,26,3.7,WALLET,585,May,Thursday,2025,5,Fast,Low Stock
QC2041,2025-01-29,23:52,Pune,W1,P514,Snacks,Potato Chips,92,5,50,Karthik,45,3.2,CARD,460,January,Wednesday,2025,1,Medium,In Stock
QC2042,2025-05-08,20:51,Hyderabad,W3,P959,Frozen,Frozen Peas,107,4,2,Sameer,23,3.3,UPI,428,May,Thursday,2025,5,Fast,Low Stock
QC2043,2025-05-01,09:23,Mumbai,W4,P419,Bakery,Buns,168,2,6,Ravi,21,3.2,UPI,336,May,Thursday,2025,5,Fast,Low Stock
QC2044,2025-02-12,21:43,Pune,W3,P398,Snacks,Potato Chips,231,4,2,Aman,12,3.8,WALLET,924,February,Wednesday,2025,2,Fast,Low Stock
QC2045,2025-06-04,17:17,Mumbai,W4,P422,Bakery,Bread,241,1,18,Karthik,44,4.3,UPI,241,June,Wednesday,2025,6,Medium,Low Stock
QC2046,2025-04-24,14:52,Hyderabad,W2,P847,Bakery,Buns,68,2,21,Arjun,10,3.6,UPI,136,April,Thursday,2025,4,Fast,In Stock
QC2047,2025-01-06,20:37,Bangalore,W1,P808,Bakery,Cake,160,3,24,Karthik,26,4.2,COD,480,January,Monday,2025,1,Fast,In Stock
QC2048,2025-04-07,19:47,Hyderabad,W5,P467,Bakery,Bread,197,3,9,Rahul,12,4.1,COD,591,April,Monday,2025,4,Fast,Low Stock
QC2049,2025-04-25,13:58,Chennai,W4,P845,Beverages,Soft Drink,186,5,53,Rahul,10,3.7,CARD,930,April,Friday,2025,4,Fast,In Stock
QC2050,2025-03-22,12:15,Chennai,W5,P287,Fruits,Orange,36,5,25,Suresh,48,4.7,COD,180,March,Saturday,2025,3,Medium,In Stock
QC2051,2025-02-08,09:42,Mumbai,W2,P428,Frozen,Ice Cream,170,1,55,Karthik,41,4.8,WALLET,170,February,Saturday,2025,2,Medium,In Stock
QC2052,2025-06-22,20:49,Pune,W4,P214,Fruits,Banana,95,3,19,Rahul,26,4.4,UPI,285,June,Sunday,2025,6,Fast,Low Stock
QC2053,2025-04-30,23:34,Pune,W3,P371,Beverages,Energy Drink,155,2,50,Suresh,41,4.0,COD,310,April,Wednesday,2025,4,Medium,In Stock
QC2054,2025-02-26,22:51,Mumbai,W1,P968,Fruits,Banana,69,1,20,Aman,41,3.6,CARD,69,February,Wednesday,2025,2,Medium,In Stock
QC2055,2025-03-11,09:17,Delhi,W1,P576,Bakery,Buns,232,3,14,Vikram,20,4.7,CARD,696,March,Tuesday,2025,3,Fast,Low Stock
QC2056,2025-01-01,20:40,Hyderabad,W6,P444,Beverages,Energy Drink,229,2,57,Sameer,28,4.3,WALLET,458,January,Wednesday,2025,1,Fast,In Stock
QC2057,2025-01-17,21:37,Mumbai,W1,P821,Bakery,Buns,96,2,14,Aman,26,3.1,UPI,192,January,Friday,2025,1,Fast,Low Stock
QC2058,2025-04-26,13:20,Delhi,W2,P338,Beverages,Juice,175,1,59,Ravi,16,3.0,CARD,175,April,Saturday,2025,4,Fast,In Stock
QC2059,2025-02-27,15:02,Chennai,W3,P410,Beverages,Soft Drink,105,1,48,Rahul,20,3.9,WALLET,105,February,Thursday,2025,2,Fast,In Stock
QC2060,2025-04-10,20:47,Chennai,W2,P187,Dairy,Butter,214,4,0,Suresh,37,5.0,WALLET,856,April,Thursday,2025,4,Medium,Low Stock
QC2061,2025-02-20,08:22,Bangalore,W3,P369,Frozen,Ice Cream,150,2,32,Sameer,30,3.9,WALLET,300,February,Thursday,2025,2,Medium,In Stock
QC2062,2025-04-25,22:52,Pune,W3,P440,Dairy,Butter,131,3,23,Sameer,16,3.6,WALLET,393,April,Friday,2025,4,Fast,In Stock
QC2063,2025-05-07,10:13,Hyderabad,W6,P593,Fruits,Banana,152,5,11,Arjun,12,4.9,WALLET,760,May,Wednesday,2025,5,Fast,Low Stock
QC2064,2025-06-11,21:51,Chennai,W1,P222,Bakery,Bread,97,4,52,Sameer,26,3.8,COD,388,June,Wednesday,2025,6,Fast,In Stock
QC2065,2025-05-03,09:57,Bangalore,W1,P355,Fruits,Banana,99,2,6,Ravi,26,4.1,UPI,198,May,Saturday,2025,5,Fast,Low Stock
QC2066,2025-01-27,11:02,Chennai,W2,P120,Dairy,Butter,175,3,33,Aman,40,3.6,UPI,525,January,Monday,2025,1,Medium,In Stock
QC2067,2025-02-03,11:06,Delhi,W6,P615,Fruits,Apple,136,3,28,Sameer,28,4.1,WALLET,408,February,Monday,2025,2,Fast,In Stock
QC2068,2025-03-20,18:05,Chennai,W3,P595,Bakery,Bread,213,3,21,Sameer,19,4.1,COD,639,March,Thursday,2025,3,Fast,In Stock
QC2069,2025-04-22,18:00,Chennai,W3,P337,Beverages,Energy Drink,90,5,21,Ravi,20,3.1,UPI,450,April,Tuesday,2025,4,Fast,In Stock
QC2070,2025-01-30,09:04,Bangalore,W6,P894,Fruits,Apple,231,5,45,Aman,32,4.0,CARD,1155,January,Thursday,2025,1,Medium,In Stock
QC2071,2025-05-18,09:11,Pune,W3,P437,Snacks,Potato Chips,230,4,10,Sameer,37,3.5,UPI,920,May,Sunday,2025,5,Medium,Low Stock
QC2072,2025-01-01,12:22,Pune,W5,P112,Bakery,Cake,137,1,33,Karthik,19,4.7,CARD,137,January,Wednesday,2025,1,Fast,In Stock
QC2073,2025-04-01,08:24,Mumbai,W1,P875,Fruits,Banana,188,3,1,Suresh,23,3.3,WALLET,564,April,Tuesday,2025,4,Fast,Low Stock
QC2074,2025-05-26,16:01,Mumbai,W5,P826,Snacks,Biscuits,220,4,18,Ravi,35,3.1,COD,880,May,Monday,2025,5,Medium,Low Stock
QC2075,2025-03-31,20:40,Bangalore,W6,P542,Bakery,Bread,244,3,31,Karthik,37,3.4,WALLET,732,March,Monday,2025,3,Medium,In Stock
QC2076,2025-01-26,18:51,Chennai,W6,P132,Snacks,Nachos,209,5,9,Arjun,39,3.2,UPI,1045,January,Sunday,2025,1,Medium,Low Stock
QC2077,2025-06-27,13:01,Bangalore,W1,P943,Snacks,Potato Chips,191,4,27,Vikram,15,5.0,UPI,764,June,Friday,2025,6,Fast,In Stock
QC2078,2025-02-08,15:10,Delhi,W2,P443,Beverages,Juice,219,3,16,Sameer,46,3.0,COD,657,February,Saturday,2025,2,Medium,Low Stock
QC2079,2025-03-15,13:03,Delhi,W2,P717,Frozen,Ice Cream,149,5,45,Ravi,15,3.6,UPI,745,March,Saturday,2025,3,Fast,In Stock
QC2080,2025-05-30,22:57,Delhi,W2,P828,Fruits,Apple,81,1,0,Karthik,48,4.2,WALLET,81,May,Friday,2025,5,Medium,Low Stock
QC2081,2025-05-25,10:31,Bangalore,W1,P716,Beverages,Energy Drink,99,2,34,Karthik,27,4.6,UPI,198,May,Sunday,2025,5,Fast,In Stock
QC2082,2025-04-06,23:41,Mumbai,W5,P361,Bakery,Bread,99,3,0,Vikram,21,4.7,WALLET,297,April,Sunday,2025,4,Fast,Low Stock
QC2083,2025-03-14,14:18,Pune,W4,P527,Fruits,Apple,32,2,37,Aman,23,4.7,CARD,64,March,Friday,2025,3,Fast,In Stock
QC2084,2025-05-15,12:40,Delhi,W1,P252,Dairy,Milk 1L,194,2,16,Suresh,45,4.7,COD,388,May,Thursday,2025,5,Medium,Low Stock
QC2085,2025-06-15,11:45,Mumbai,W5,P859,Bakery,Bread,51,3,58,Sameer,35,3.2,UPI,153,June,Sunday,2025,6,Medium,In Stock
QC2086,2025-06-11,09:43,Hyderabad,W4,P522,Dairy,Curd,84,1,43,Vikram,20,4.7,UPI,84,June,Wednesday,2025,6,Fast,In Stock
QC2087,2025-03-07,08:47,Chennai,W1,P562,Dairy,Curd,131,5,10,Ravi,10,3.4,COD,655,March,Friday,2025,3,Fast,Low Stock
QC2088,2025-05-21,13:07,Delhi,W4,P609,Frozen,Ice Cream,79,1,6,Rahul,16,4.7,WALLET,79,May,Wednesday,2025,5,Fast,Low Stock
QC2089,2025-03-08,16:38,Mumbai,W5,P765,Snacks,Nachos,212,3,43,Arjun,29,4.4,UPI,636,March,Saturday,2025,3,Fast,In Stock
QC2090,2025-06-26,10:32,Mumbai,W3,P787,Fruits,Orange,39,1,47,Arjun,35,4.5,UPI,39,June,Thursday,2025,6,Medium,In Stock
QC2091,2025-02-07,11:53,Delhi,W2,P353,Fruits,Banana,220,3,31,Vikram,34,3.1,WALLET,660,February,Friday,2025,2,Medium,In Stock
QC2092,2025-06-13,12:34,Hyderabad,W4,P824,Beverages,Soft Drink,56,3,5,Aman,29,4.3,WALLET,168,June,Friday,2025,6,Fast,Low Stock
QC2093,2025-06-16,22:33,Chennai,W6,P921,Dairy,Milk 1L,72,3,41,Karthik,23,3.2,COD,216,June,Monday,2025,6,Fast,In Stock
QC2094,2025-06-01,20:39,Pune,W5,P455,Bakery,Bread,91,4,14,Aman,24,3.2,WALLET,364,June,Sunday,2025,6,Fast,Low Stock
QC2095,2025-03-19,12:54,Chennai,W6,P172,Dairy,Milk 1L,81,4,2,Suresh,48,3.4,COD,324,March,Wednesday,2025,3,Medium,Low Stock
QC2096,2025-04-03,09:52,Hyderabad,W1,P499,Fruits,Banana,134,3,40,Sameer,12,3.1,WALLET,402,April,Thursday,2025,4,Fast,In Stock
QC2097,2025-05-25,17:38,Delhi,W2,P195,Beverages,Soft Drink,94,2,39,Ravi,20,3.2,UPI,188,May,Sunday,2025,5,Fast,In Stock
QC2098,2025-03-05,08:21,Pune,W1,P904,Fruits,Orange,84,1,11,Karthik,22,4.1,COD,84,March,Wednesday,2025,3,Fast,Low Stock
QC2099,2025-05-19,17:51,Hyderabad,W5,P938,Frozen,Ice Cream,180,1,10,Rahul,47,3.6,UPI,180,May,Monday,2025,5,Medium,Low Stock
QC2100,2025-02-10,10:39,Chennai,W5,P570,Fruits,Orange,53,4,28,Karthik,14,4.8,CARD,212,February,Monday,2025,2,Fast,In Stock
QC2101,2025-02-12,20:02,Delhi,W2,P581,Bakery,Cake,171,1,27,Ravi,14,3.5,WALLET,171,February,Wednesday,2025,2,Fast,In Stock
QC2102,2025-02-02,23:45,Pune,W3,P693,Fruits,Orange,65,3,28,Ravi,45,4.4,COD,195,February,Sunday,2025,2,Medium,In Stock
QC2103,2025-05-10,08:05,Chennai,W1,P294,Fruits,Apple,178,1,46,Aman,16,4.7,WALLET,178,May,Saturday,2025,5,Fast,In Stock
QC2104,2025-06-11,13:19,Hyderabad,W5,P799,Bakery,Cake,108,4,23,Aman,31,3.9,WALLET,432,June,Wednesday,2025,6,Medium,In Stock
QC2105,2025-01-05,08:25,Hyderabad,W4,P171,Snacks,Biscuits,190,5,15,Aman,23,3.5,WALLET,950,January,Sunday,2025,1,Fast,Low Stock
QC2106,2025-02-22,22:54,Pune,W1,P953,Frozen,Ice Cream,163,4,44,Sameer,47,4.9,WALLET,652,February,Saturday,2025,2,Medium,In Stock
QC2107,2025-06-23,18:01,Chennai,W6,P125,Bakery,Buns,93,1,5,Ravi,24,4.0,CARD,93,June,Monday,2025,6,Fast,Low Stock
QC2108,2025-05-03,10:36,Hyderabad,W5,P527,Beverages,Juice,239,1,55,Suresh,11,3.2,COD,239,May,Saturday,2025,5,Fast,In Stock
QC2109,2025-04-03,22:17,Hyderabad,W4,P455,Beverages,Soft Drink,39,2,9,Ravi,40,3.0,COD,78,April,Thursday,2025,4,Medium,Low Stock
QC2110,2025-03-29,18:26,Hyderabad,W6,P941,Beverages,Energy Drink,175,1,58,Karthik,23,4.2,WALLET,175,March,Saturday,2025,3,Fast,In Stock
QC2111,2025-05-09,18:01,Delhi,W1,P654,Bakery,Cake,141,2,16,Rahul,25,4.3,CARD,282,May,Friday,2025,5,Fast,Low Stock
QC2112,2025-01-02,13:17,Pune,W6,P325,Fruits,Apple,167,3,54,Arjun,18,3.6,WALLET,501,January,Thursday,2025,1,Fast,In Stock
QC2113,2025-03-01,22:59,Delhi,W5,P268,Dairy,Milk 1L,185,5,46,Ravi,25,3.2,CARD,925,March,Saturday,2025,3,Fast,In Stock
QC2114,2025-01-19,08:40,Chennai,W3,P801,Frozen,Ice Cream,93,1,9,Aman,37,3.4,CARD,93,January,Sunday,2025,1,Medium,Low Stock
QC2115,2025-03-15,23:31,Chennai,W4,P591,Fruits,Apple,242,5,9,Aman,13,4.1,CARD,1210,March,Saturday,2025,3,Fast,Low Stock
QC2116,2025-06-18,22:30,Chennai,W1,P790,Beverages,Soft Drink,93,1,51,Sameer,46,4.9,COD,93,June,Wednesday,2025,6,Medium,In Stock
QC2117,2025-02-13,15:58,Bangalore,W3,P832,Fruits,Banana,162,1,14,Sameer,45,3.6,CARD,162,February,Thursday,2025,2,Medium,Low Stock
QC2118,2025-01-14,15:15,Bangalore,W6,P417,Bakery,Buns,176,5,15,Arjun,40,3.4,COD,880,January,Tuesday,2025,1,Medium,Low Stock
QC2119,2025-03-22,08:55,Bangalore,W3,P345,Dairy,Milk 1L,50,2,18,Karthik,13,3.7,CARD,100,March,Saturday,2025,3,Fast,Low Stock
QC2120,2025-06-25,11:56,Mumbai,W1,P646,Fruits,Banana,96,1,8,Vikram,21,4.4,CARD,96,June,Wednesday,2025,6,Fast,Low Stock
QC2121,2025-01-21,21:07,Bangalore,W6,P736,Snacks,Biscuits,85,2,27,Ravi,31,3.5,COD,170,January,Tuesday,2025,1,Medium,In Stock
QC2122,2025-04-20,19:18,Bangalore,W6,P785,Bakery,Cake,220,3,31,Karthik,13,3.2,COD,660,April,Sunday,2025,4,Fast,In Stock
QC2123,2025-05-19,13:37,Pune,W2,P213,Snacks,Potato Chips,235,2,58,Sameer,50,4.2,CARD,470,May,Monday,2025,5,Medium,In Stock
QC2124,2025-04-05,12:38,Hyderabad,W1,P124,Beverages,Energy Drink,171,1,44,Rahul,35,4.4,CARD,171,April,Saturday,2025,4,Medium,In Stock
QC2125,2025-01-29,11:25,Hyderabad,W5,P280,Bakery,Buns,135,1,0,Aman,35,4.7,WALLET,135,January,Wednesday,2025,1,Medium,Low Stock
QC2126,2025-06-30,23:03,Bangalore,W4,P116,Bakery,Bread,87,1,47,Aman,44,3.9,CARD,87,June,Monday,2025,6,Medium,In Stock
QC2127,2025-01-17,22:03,Hyderabad,W4,P960,Bakery,Buns,56,5,42,Arjun,50,4.5,COD,280,January,Friday,2025,1,Medium,In Stock
QC2128,2025-06-10,22:05,Delhi,W4,P157,Dairy,Milk 1L,241,4,14,Suresh,29,4.2,UPI,964,June,Tuesday,2025,6,Fast,Low Stock
QC2129,2025-04-13,19:17,Delhi,W6,P875,Bakery,Cake,181,3,26,Karthik,28,4.4,UPI,543,April,Sunday,2025,4,Fast,In Stock
QC2130,2025-03-29,23:35,Mumbai,W6,P588,Fruits,Orange,51,1,58,Rahul,30,3.1,COD,51,March,Saturday,2025,3,Medium,In Stock
QC2131,2025-01-05,21:46,Hyderabad,W1,P534,Bakery,Cake,66,2,32,Aman,43,3.4,WALLET,132,January,Sunday,2025,1,Medium,In Stock
QC2132,2025-02-26,23:08,Bangalore,W4,P466,Snacks,Potato Chips,59,3,35,Sameer,38,4.4,WALLET,177,February,Wednesday,2025,2,Medium,In Stock
QC2133,2025-01-11,12:15,Delhi,W6,P941,Beverages,Juice,123,4,9,Karthik,33,4.7,UPI,492,January,Saturday,2025,1,Medium,Low Stock
QC2134,2025-03-04,10:03,Mumbai,W1,P193,Frozen,Ice Cream,125,3,46,Aman,45,4.5,COD,375,March,Tuesday,2025,3,Medium,In Stock
QC2135,2025-03-15,08:58,Pune,W6,P786,Beverages,Soft Drink,97,1,46,Arjun,44,3.3,CARD,97,March,Saturday,2025,3,Medium,In Stock
QC2136,2025-04-26,20:56,Mumbai,W6,P823,Bakery,Bread,126,1,47,Ravi,45,4.0,COD,126,April,Saturday,2025,4,Medium,In Stock
QC2137,2025-03-29,18:44,Hyderabad,W4,P624,Snacks,Biscuits,128,1,54,Vikram,44,3.9,COD,128,March,Saturday,2025,3,Medium,In Stock
QC2138,2025-05-31,10:47,Delhi,W5,P479,Beverages,Energy Drink,72,3,35,Suresh,13,3.7,CARD,216,May,Saturday,2025,5,Fast,In Stock
QC2139,2025-02-21,17:02,Mumbai,W6,P854,Frozen,Ice Cream,165,2,38,Suresh,12,3.5,UPI,330,February,Friday,2025,2,Fast,In Stock
QC2140,2025-01-04,21:43,Mumbai,W5,P488,Snacks,Nachos,160,4,3,Rahul,44,3.2,UPI,640,January,Saturday,2025,1,Medium,Low Stock
QC2141,2025-02-19,16:42,Chennai,W4,P766,Fruits,Orange,231,5,23,Suresh,10,4.5,UPI,1155,February,Wednesday,2025,2,Fast,In Stock
QC2142,2025-04-05,21:21,Mumbai,W6,P258,Dairy,Butter,153,5,54,Vikram,44,3.1,COD,765,April,Saturday,2025,4,Medium,In Stock
QC2143,2025-02-26,18:22,Hyderabad,W3,P367,Snacks,Biscuits,78,2,54,Karthik,21,3.5,UPI,156,February,Wednesday,2025,2,Fast,In Stock
QC2144,2025-04-14,14:07,Chennai,W6,P369,Beverages,Soft Drink,221,3,44,Suresh,29,4.8,CARD,663,April,Monday,2025,4,Fast,In Stock
QC2145,2025-04-08,11:05,Chennai,W6,P312,Frozen,Frozen Peas,214,2,54,Aman,49,4.1,COD,428,April,Tuesday,2025,4,Medium,In Stock
QC2146,2025-05-06,17:55,Bangalore,W4,P494,Beverages,Energy Drink,135,4,53,Arjun,31,3.4,CARD,540,May,Tuesday,2025,5,Medium,In Stock
QC2147,2025-06-17,19:32,Delhi,W2,P303,Beverages,Energy Drink,164,2,37,Suresh,50,3.7,UPI,328,June,Tuesday,2025,6,Medium,In Stock
QC2148,2025-05-13,09:41,Hyderabad,W2,P743,Snacks,Biscuits,188,2,10,Rahul,25,3.6,CARD,376,May,Tuesday,2025,5,Fast,Low Stock
QC2149,2025-01-16,12:29,Delhi,W5,P634,Frozen,Ice Cream,187,5,21,Ravi,45,3.5,UPI,935,January,Thursday,2025,1,Medium,In Stock
QC2150,2025-05-02,20:01,Pune,W3,P557,Frozen,Ice Cream,175,5,23,Karthik,22,3.5,UPI,875,May,Friday,2025,5,Fast,In Stock
QC2151,2025-02-12,11:21,Chennai,W1,P717,Beverages,Energy Drink,225,2,30,Arjun,11,3.2,COD,450,February,Wednesday,2025,2,Fast,In Stock
QC2152,2025-02-24,15:53,Hyderabad,W3,P384,Fruits,Banana,119,3,33,Sameer,32,4.5,CARD,357,February,Monday,2025,2,Medium,In Stock
QC2153,2025-04-25,21:21,Delhi,W2,P582,Frozen,Frozen Peas,88,4,59,Vikram,31,4.7,WALLET,352,April,Friday,2025,4,Medium,In Stock
QC2154,2025-03-27,20:21,Chennai,W3,P701,Frozen,Ice Cream,56,1,1,Karthik,26,3.4,COD,56,March,Thursday,2025,3,Fast,Low Stock
QC2155,2025-02-03,08:56,Delhi,W4,P373,Snacks,Nachos,72,2,31,Suresh,25,4.5,COD,144,February,Monday,2025,2,Fast,In Stock
QC2156,2025-03-30,20:41,Chennai,W2,P705,Frozen,Ice Cream,193,1,52,Aman,38,3.6,CARD,193,March,Sunday,2025,3,Medium,In Stock
QC2157,2025-04-02,10:18,Pune,W5,P791,Snacks,Potato Chips,235,2,16,Arjun,50,3.1,UPI,470,April,Wednesday,2025,4,Medium,Low Stock
QC2158,2025-04-12,09:15,Delhi,W4,P684,Bakery,Cake,94,2,19,Ravi,27,4.8,WALLET,188,April,Saturday,2025,4,Fast,Low Stock
QC2159,2025-01-09,11:59,Delhi,W3,P626,Snacks,Potato Chips,84,1,39,Karthik,41,4.8,UPI,84,January,Thursday,2025,1,Medium,In Stock
QC2160,2025-04-15,17:52,Hyderabad,W4,P439,Dairy,Butter,235,3,37,Rahul,39,3.6,CARD,705,April,Tuesday,2025,4,Medium,In Stock
QC2161,2025-06-11,23:50,Mumbai,W1,P545,Fruits,Apple,78,5,52,Ravi,45,4.7,UPI,390,June,Wednesday,2025,6,Medium,In Stock
QC2162,2025-03-14,23:22,Delhi,W1,P189,Fruits,Banana,216,5,32,Arjun,44,3.6,CARD,1080,March,Friday,2025,3,Medium,In Stock
QC2163,2025-06-23,22:02,Bangalore,W1,P873,Snacks,Biscuits,151,2,29,Ravi,23,3.8,WALLET,302,June,Monday,2025,6,Fast,In Stock
QC2164,2025-01-01,21:42,Bangalore,W5,P832,Bakery,Cake,172,1,19,Vikram,29,4.4,CARD,172,January,Wednesday,2025,1,Fast,Low Stock
QC2165,2025-02-01,21:34,Hyderabad,W4,P583,Snacks,Nachos,185,4,22,Suresh,12,4.4,COD,740,February,Saturday,2025,2,Fast,In Stock
QC2166,2025-03-23,11:22,Bangalore,W2,P846,Snacks,Potato Chips,149,4,53,Arjun,31,3.1,CARD,596,March,Sunday,2025,3,Medium,In Stock
QC2167,2025-02-28,22:07,Pune,W6,P870,Beverages,Energy Drink,225,4,47,Arjun,21,3.6,WALLET,900,February,Friday,2025,2,Fast,In Stock
QC2168,2025-04-19,08:26,Hyderabad,W3,P696,Dairy,Butter,212,3,33,Rahul,16,4.8,COD,636,April,Saturday,2025,4,Fast,In Stock
QC2169,2025-05-14,11:45,Chennai,W1,P231,Beverages,Energy Drink,179,1,34,Vikram,38,4.8,WALLET,179,May,Wednesday,2025,5,Medium,In Stock
QC2170,2025-03-13,10:53,Bangalore,W5,P832,Bakery,Cake,172,5,60,Sameer,39,4.8,WALLET,860,March,Thursday,2025,3,Medium,In Stock
QC2171,2025-04-27,23:22,Delhi,W4,P350,Snacks,Potato Chips,37,4,33,Sameer,27,4.9,WALLET,148,April,Sunday,2025,4,Fast,In Stock
QC2172,2025-05-28,11:01,Hyderabad,W5,P958,Beverages,Soft Drink,105,1,46,Aman,31,3.5,COD,105,May,Wednesday,2025,5,Medium,In Stock
QC2173,2025-01-14,13:08,Mumbai,W3,P520,Dairy,Butter,204,4,41,Karthik,38,4.4,CARD,816,January,Tuesday,2025,1,Medium,In Stock
